1,14
2,17
3,37
4,42
5,29
6,30
7,47
8,1
9,15
10,33
11,19
12,2
13,40
14,11
15,17
16,20
17,43
18,43
19,33
20,48
21,21
22,15
23,29
24,10
25,15
26,13
27,10
28,6
29,39
30,24
31,8
32,23
33,21
34,49
35,44
36,2
37,40
38,49
39,49
40,28
41,33
42,11
43,45
44,18
45,22
46,11
47,38
48,26
49,40
50,11
51,3
52,17
53,38
54,37
55,2
56,14
57,25
58,25
59,39
60,12
61,2
62,6
63,19
64,8
65,46
66,26
67,41
68,37
69,18
70,47
71,9
72,37
73,27
74,20
75,12
76,49
77,11
78,20
79,38
80,3
81,6
82,33
83,35
84,11
85,45
86,31
87,38
88,4
89,22
90,17
91,10
92,34
93,14
94,29
95,36
96,6
97,36
98,10
99,45
100,34
101,34
102,1
103,18
104,41
105,5
106,32
107,5
108,7
109,37
110,22
111,20
112,42
113,8
114,48
115,37
116,30
117,2
118,17
119,6
120,24
121,39
122,17
123,16
124,15
125,17
126,9
127,19
128,12
129,47
130,7
131,43
132,10
133,37
134,38
135,28
136,21
137,18
138,38
139,20
140,31
141,49
142,12
143,47
144,44
