1,50
2,9
2,15
3,2
3,7
3,16
4,24
4,37
5,17
6,2
6,17
6,24
7,1
7,25
7,28
7,29
7,31
8,6
8,17
8,19
8,21
8,42
9,12
9,26
9,28
10,4
10,27
10,32
10,36
10,49
11,10
11,20
11,33
11,40
11,48
12,8
12,12
12,46
13,32
14,10
14,34
14,50
15,30
16,14
17,8
17,16
17,17
17,30
17,35
18,11
18,14
18,35
18,48
19,33
19,39
19,47
20,2
20,16
20,30
20,42
21,13
21,16
21,24
21,26
22,4
22,15
22,21
22,35
22,41
23,26
24,22
24,24
25,3
25,5
25,10
25,46
25,48
26,4
26,9
26,21
26,44
27,15
27,27
27,48
27,50
28,48
29,4
29,27
29,29
29,35
29,43
30,4
30,45
31,16
31,26
31,33
32,11
32,26
33,6
33,15
33,19
33,44
33,47
34,17
34,23
35,14
35,15
35,18
36,17
36,21
36,38
37,15
37,26
37,30
37,36
37,43
38,6
38,9
38,13
39,12
39,37
39,43
39,46
39,47
40,33
41,21
42,25
42,46
42,47
43,13
43,17
43,35
44,36
45,11
45,49
46,16
47,7
47,16
47,18
47,24
47,41
48,18
48,31
49,10
49,23
49,25
49,27
50,22
50,40
51,10
51,23
52,6
52,19
52,42
52,49
53,1
53,12
53,19
53,34
53,45
54,15
54,28
54,49
55,16
55,32
55,45
55,47
56,1
56,13
56,37
56,39
56,42
57,16
58,36
58,47
59,7
59,16
59,31
59,49
60,12
60,18
60,26
60,31
60,50
61,9
61,14
61,17
61,24
61,35
62,17
62,18
62,24
63,15
63,16
63,21
63,28
64,44
65,3
65,14
65,21
65,32
65,39
66,15
66,16
66,40
67,3
67,26
67,48
68,6
68,38
68,46
69,48
70,14
70,16
70,20
70,27
71,4
71,7
72,6
72,14
73,17
74,17
75,24
76,16
76,37
76,45
76,49
77,2
77,5
77,19
77,31
77,43
78,11
78,14
79,21
79,22
79,34
79,41
80,1
80,41
81,32
81,49
82,4
82,27
82,44
82,45
83,14
83,19
83,20
83,26
83,36
84,13
85,1
85,2
85,12
85,33
86,3
87,7
87,13
87,15
87,50
88,18
88,19
88,30
88,45
88,46
89,26
89,28
89,40
90,5
90,19
91,1
91,4
91,6
91,31
91,37
92,1
92,28
92,41
93,27
93,36
94,25
95,23
95,26
95,38
95,46
96,3
96,30
96,40
97,12
98,29
98,32
98,38
98,47
99,49
100,24
100,49
101,26
101,31
102,6
102,14
103,16
104,7
104,17
105,3
105,43
105,47
106,5
106,20
106,32
106,34
107,1
108,18
108,22
108,23
108,25
108,33
109,9
109,38
110,5
110,7
110,14
110,23
111,44
111,48
111,49
112,13
113,37
114,3
114,38
115,9
115,29
115,34
115,38
116,18
116,22
117,25
117,31
118,1
118,34
118,37
119,15
119,31
119,39
119,40
120,35
120,41
121,39
121,47
122,22
123,1
123,5
123,23
124,3
124,48
125,2
126,1
126,7
126,17
127,1
127,29
127,31
127,43
128,2
128,13
128,21
128,26
129,5
129,39
129,47
130,40
131,6
131,27
131,32
132,12
132,30
133,41
133,43
134,29
134,36
134,40
134,44
135,2
136,6
136,10
136,24
136,36
136,37
137,17
137,36
137,39
137,42
137,46
138,7
138,10
139,2
139,39
139,42
139,48
140,3
140,19
140,22
140,38
140,49
141,4
142,26
142,32
142,42
142,47
142,50
143,4
143,27
143,31
143,38
143,50
144,3
144,11
144,29
144,30
144,38
145,25
145,43
